4.46001,7615.11,0.0872701,497040,0.00491946
4.47001,7615.11,0.0872701,497034,0.00493049
4.48001,7615.12,0.0872701,497027,0.00494153
4.49001,7615.13,0.0872701,497020,0.00495256
4.50001,7615.13,0.0872701,497014,0.00496359
4.51001,7615.14,0.0872701,497007,0.00497463
4.52001,7615.14,0.0872701,497000,0.00498566
4.53001,7615.15,0.0872701,496994,0.0049967
4.54001,7615.15,0.0872701,496987,0.00500773
4.55001,7615.16,0.0872701,496981,0.00501877
4.56001,7615.16,0.0872701,496974,0.0050298
4.57001,7615.17,0.0872701,496967,0.00504083
4.58001,7615.17,0.0872701,496961,0.00505187
4.59001,7615.18,0.0872701,496954,0.0050629
4.60001,7615.18,0.0872702,496947,0.00507394
4.61001,7615.19,0.0872702,496941,0.00508497
4.62001,7615.2,0.0872702,496934,0.00509601
4.63001,7615.2,0.0872702,496927,0.00510704
4.64001,7615.21,0.0872702,496921,0.00511808
4.65001,7615.21,0.0872702,496914,0.00512911
4.66001,7615.22,0.0872702,496908,0.00514015
4.67001,7615.22,0.0872702,496901,0.00515118
4.68001,7615.23,0.0872702,496894,0.00516222
4.69001,7615.23,0.0872702,496888,0.00517325
4.70001,7615.24,0.0872702,496881,0.00518429
4.71001,7615.24,0.0872702,496874,0.00519532
4.72001,7615.25,0.0872702,496868,0.00520635
4.73001,7615.25,0.0872702,496861,0.00521739
4.74001,7615.26,0.0872702,496854,0.00522842
4.75001,7615.27,0.0872703,496848,0.00523946
4.76001,7615.27,0.0872703,496841,0.00525049
4.77001,7615.28,0.0872703,496835,0.00526153
4.78001,7615.28,0.0872703,496828,0.00527256
4.79001,7615.29,0.0872703,496821,0.0052836
4.80001,7615.29,0.0872703,496815,0.00529463
4.81002,7615.3,0.0872703,496808,0.00530567
4.82002,7615.3,0.0872703,496801,0.0053167
4.83002,7615.31,0.0872703,496795,0.00532774
4.84002,7615.31,0.0872703,496788,0.00533877
4.85002,7615.32,0.0872703,496781,0.00534981
4.86002,7615.32,0.0872703,496775,0.00536084
4.87002,7615.33,0.0872703,496768,0.00537188
4.88002,7615.34,0.0872703,496762,0.00538291
4.89002,7615.34,0.0872704,496755,0.00539395
4.90002,7615.35,0.0872704,496748,0.00540498
4.91002,7615.35,0.0872704,496742,0.00541602
4.92002,7615.36,0.0872704,496735,0.00542705
4.93002,7615.36,0.0872704,496728,0.00543809
4.94002,7615.37,0.0872704,496722,0.00544912
4.95002,7615.37,0.0872704,496715,0.00546016
4.96002,7615.38,0.0872704,496708,0.00547119
4.97002,7615.38,0.0872704,496702,0.00548223
4.98002,7615.39,0.0872704,496695,0.00549327
4.99002,7615.39,0.0872704,496689,0.0055043
5.00002,7615.4,0.0872704,496682,0.00551534
5.01002,7615.4,0.0872704,496675,0.00552637
5.02002,7615.41,0.0872704,496669,0.00553741
5.03002,7615.42,0.0872704,496662,0.00554844
5.04002,7615.42,0.0872705,496655,0.00555948
5.05002,7615.43,0.0872705,496649,0.00557051
5.06002,7615.43,0.0872705,496642,0.00558155
5.07002,7615.44,0.0872705,496635,0.00559258
5.08002,7615.44,0.0872705,496629,0.00560362
5.09002,7615.45,0.0872705,496622,0.00561465
5.10002,7615.45,0.0872705,496616,0.00562569
5.11002,7615.46,0.0872705,496609,0.00563672
5.12002,7615.46,0.0872705,496602,0.00564776
5.13002,7615.47,0.0872705,496596,0.0056588
5.14002,7615.47,0.0872705,496589,0.00566983
5.15002,7615.48,0.0872705,496582,0.00568087
5.16002,7615.49,0.0872705,496576,0.0056919
5.17002,7615.49,0.0872705,496569,0.00570294
5.18002,7615.5,0.0872705,496562,0.00571397
5.19002,7615.5,0.0872706,496556,0.00572501
5.20002,7615.51,0.0872706,496549,0.00573605
5.21002,7615.51,0.0872706,496542,0.00574708
5.22002,7615.52,0.0872706,496536,0.00575812
5.23002,7615.52,0.0872706,496529,0.00576915
5.24003,7615.53,0.0872706,496523,0.00578019
5.25003,7615.53,0.0872706,496516,0.00579122
5.26003,7615.54,0.0872706,496509,0.00580226
5.27003,7615.54,0.0872706,496503,0.0058133
5.28003,7615.55,0.0872706,496496,0.00582433
5.29003,7615.55,0.0872706,496489,0.00583537
5.30003,7615.56,0.0872706,496483,0.0058464
5.31003,7615.57,0.0872706,496476,0.00585744
5.32003,7615.57,0.0872706,496469,0.00586847
5.33003,7615.58,0.0872706,496463,0.00587951
5.34003,7615.58,0.0872707,496456,0.00589054
5.35003,7615.59,0.0872707,496450,0.00590158
5.36003,7615.59,0.0872707,496443,0.00591262
5.37003,7615.6,0.0872707,496436,0.00592365
5.38003,7615.6,0.0872707,496430,0.00593469
5.39003,7615.61,0.0872707,496423,0.00594573
5.40003,7615.61,0.0872707,496416,0.00595676
5.41003,7615.62,0.0872707,496410,0.0059678
5.42003,7615.62,0.0872707,496403,0.00597883
5.43003,7615.63,0.0872707,496396,0.00598987
5.44003,7615.64,0.0872707,496390,0.00600091
5.45003,7615.64,0.0872707,496383,0.00601194
5.46003,7615.65,0.0872707,496377,0.00602298
5.47003,7615.65,0.0872707,496370,0.00603401
5.48003,7615.66,0.0872707,496363,0.00604505
5.49003,7615.66,0.0872708,496357,0.00605609
5.50003,7615.67,0.0872708,496350,0.00606712
5.51003,7615.67,0.0872708,496343,0.00607816
5.52003,7615.68,0.0872708,496337,0.0060892
5.53003,7615.68,0.0872708,496330,0.00610023
5.54003,7615.69,0.0872708,496323,0.00611127
5.55003,7615.69,0.0872708,496317,0.0061223
5.56003,7615.7,0.0872708,496310,0.00613334
5.57003,7615.7,0.0872708,496304,0.00614438
5.58003,7615.71,0.0872708,496297,0.00615541
5.59003,7615.72,0.0872708,496290,0.00616645
5.60003,7615.72,0.0872708,496284,0.00617748
5.61003,7615.73,0.0872708,496277,0.00618852
5.62003,7615.73,0.0872708,496270,0.00619956
5.63003,7615.74,0.0872708,496264,0.00621059
5.64003,7615.74,0.0872709,496257,0.00622163
5.65003,7615.75,0.0872709,496250,0.00623267
5.66003,7615.75,0.0872709,496244,0.0062437
5.67003,7615.76,0.0872709,496237,0.00625474
5.68004,7615.76,0.0872709,496231,0.00626578
5.69004,7615.77,0.0872709,496224,0.00627681
5.70004,7615.77,0.0872709,496217,0.00628785
5.71004,7615.78,0.0872709,496211,0.00629889
5.72004,7615.78,0.0872709,496204,0.00630992
5.73004,7615.79,0.0872709,496197,0.00632096
5.74004,7615.8,0.0872709,496191,0.006332
5.75004,7615.8,0.0872709,496184,0.00634303
5.76004,7615.81,0.0872709,496177,0.00635407
5.77004,7615.81,0.0872709,496171,0.00636511
5.78004,7615.82,0.0872709,496164,0.00637614
